TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
10061,Geijera parviflora :: Australian Willow,490 Guerrero St,Sidewalk: Curb side : Cutout,60,2X2,37.76334692,-122.4240822
14384,Platanus x hispanica :: Sycamore: London Plane,2358 Market St,Sidewalk: Curb side : Cutout,18,4X4,37.76336124,-122.4344053
103734,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2121 FOLSOM ST,Sidewalk: Curb side : Cutout,8,3x3,37.76336525,-122.4146664
103735,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2101 Folsom St,Sidewalk: Curb side : Cutout,8,3x3,37.76336645,-122.4146266
5405,Schinus terebinthifolius :: Brazilian Pepper,381 Dolores St,Sidewalk: Curb side : Cutout,,3X3,37.76337369,-122.4260879
93306,Hymenosporum flavum :: Sweet Shade,465 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76337652,-122.4284657
14378,Platanus x hispanica :: Sycamore: London Plane,2341 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76339569,-122.4339125
5404,Aesculus x carnea :: Red Horse Chestnut,378 Dolores St,Sidewalk: Curb side : Cutout,16,3x3,37.76340138,-122.426415
91988,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1333 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76340657,-122.4663359
14381,Platanus x hispanica :: Sycamore: London Plane,2352 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76340916,-122.4343378
91974,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1332 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76341265,-122.4661977
4009,Tristaniopsis laurina :: Swamp Myrtle,321 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76342408,-122.4351518
233941,Phoenix canariensis :: Canary Island Date Palm,370x Dolores St,Median : Yard,32,,37.76342481,-122.4262632
86034,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1284 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7634491,-122.486723
14375,Platanus x hispanica :: Sycamore: London Plane,2337X Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76345615,-122.433835
5403,Aesculus x carnea :: Red Horse Chestnut,372 Dolores St,Sidewalk: Curb side : Cutout,8,3X3,37.76345706,-122.4264216
91759,Pistacia chinensis :: Chinese Pistache,2100X Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.76346664,-122.4130188
4008,Tristaniopsis laurina :: Swamp Myrtle,317 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76348393,-122.4351626
14373,Platanus x hispanica :: Sycamore: London Plane,2331 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76349469,-122.4337818
5392,Magnolia grandiflora :: Southern Magnolia,347 Dolores St,Sidewalk: Curb side : Cutout,3,3x3,37.76350724,-122.4261193
91987,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1327 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76351373,-122.4663434
14379,Platanus x hispanica :: Sycamore: London Plane,2348 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76352568,-122.434203
85867,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2108 Folsom St,Sidewalk: Curb side : Cutout,3,3x3,37.76354538,-122.4152454
5402,Acacia melanoxylon :: Blackwood Acacia,368 Dolores St,Sidewalk: Curb side : Cutout,26,4X4,37.76356166,-122.4264283
18352,Magnolia grandiflora :: Southern Magnolia,470 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76357148,-122.4074255
14377,Platanus x hispanica :: Sycamore: London Plane,2342 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76357644,-122.434126
91914,Pittosporum undulatum :: Victorian Box,1627 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7635878,-122.4752801
4012,Tristaniopsis laurina :: Swamp Myrtle,328 Castro St,Sidewalk: Curb side : Cutout,12,3x3,37.76359166,-122.4353573
18351,Ficus nitida :: Laurel Fig,469 Potrero Ave,Sidewalk: Curb side : Cutout,45,3x3,37.76360553,-122.4072551
14370,Platanus x hispanica :: Sycamore: London Plane,2327 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76361932,-122.4336201
91915,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1555 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76362225,-122.4744967
5401,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',366 Dolores St,Sidewalk: Curb side : Cutout,20,4x4,37.76362863,-122.4264331
21898,Liquidambar styraciflua :: American Sweet Gum,2065 03rd St,Sidewalk: Curb side : Cutout,18,3X3,37.76363034,-122.3885697
14374,Platanus x hispanica :: Sycamore: London Plane,2336 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76363617,-122.4340514
91918,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1523 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76363672,-122.4741677
72536,Tree(s) ::,1250X Shrader St,Sidewalk: Curb side : Cutout,10,3x3,37.76363889,-122.4509097
86369,Prunus serrulata :: Ornamental Cherry,1281 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76366005,-122.4847312
91911,Pittosporum undulatum :: Victorian Box,1700 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76366211,-122.4760918
93307,Hymenosporum flavum :: Sweet Shade,445 Church St,Sidewalk: Curb side : Cutout,3,3x3,37.76366449,-122.428494
14372,Platanus x hispanica :: Sycamore: London Plane,2321 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76366504,-122.433567
91919,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1445 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76367515,-122.4732937
91920,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1443 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7636761,-122.4732721
4004,Magnolia grandiflora :: Southern Magnolia,311 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.7636763,-122.4351756
91921,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1437 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76367894,-122.4732075
91922,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1431 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76368178,-122.4731428
91923,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1427 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76368368,-122.4730997
91924,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1419 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76368747,-122.4730135
91910,Pittosporum undulatum :: Victorian Box,1648 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76368756,-122.4755134
91909,Pittosporum undulatum :: Victorian Box,1642 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76369026,-122.4754518
91925,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1409 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7636922,-122.4729058
91986,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1317X 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76369232,-122.4663558
91908,Pittosporum undulatum :: Victorian Box,1636 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76369297,-122.4753903
91907,Pittosporum undulatum :: Victorian Box,1634 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76369387,-122.4753698
91926,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1401 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76369599,-122.4728196
91906,Pittosporum undulatum :: Victorian Box,1620 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76370019,-122.4752262
18350,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,459 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76370584,-122.4072121
91927,Pittosporum undulatum :: Victorian Box,1337 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76372828,-122.472085
91904,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1550 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76373374,-122.4744633
91903,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1534 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76374098,-122.4742987
91902,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1516 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76374912,-122.4741136
91901,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1500 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76375635,-122.4739491
25526,Phoenix canariensis :: Canary Island Date Palm,2300X Market St,Median : Cutout,36,10,37.7637594,-122.4336807
91900,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1450X Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76378199,-122.473366
14371,Platanus x hispanica :: Sycamore: London Plane,2324 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76378356,-122.4338636
105324,Tree(s) ::,2051 03rd St,Sidewalk: Curb side : Cutout,,3X3,37.76378467,-122.3885846
91898,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1428 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76379241,-122.4731289
91931,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1199 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76379535,-122.4705591
91897,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1410 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76380094,-122.472935
91977,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1310 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76380556,-122.4662252
91896,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1400 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76380568,-122.4728272
18347,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',450 Potrero Ave,Sidewalk: Curb side : Cutout,40,3X3,37.76381473,-122.4075112
18346,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,447 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76382217,-122.4072185
4001,Magnolia grandiflora :: Southern Magnolia,307 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76382336,-122.435194
86038,Prunus serrulata :: Ornamental Cherry,1261 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76382358,-122.4869017
251545,Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,347 Dolores St,Sidewalk: Curb side : Cutout,,3x3,37.76382506,-122.4260656
24987,Phoenix canariensis :: Canary Island Date Palm,340X Dolores St,Median : Cutout,40,20,37.76383312,-122.4263028
91934,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1115 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76383334,-122.4696944
5391,Magnolia grandiflora :: Southern Magnolia,344 Dolores St,Sidewalk: Curb side : Cutout,6,3x3,37.76383376,-122.4264538
91895,Prunus serrulata :: Ornamental Cherry,1342 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76383513,-122.4721572
91894,Pittosporum undulatum :: Victorian Box,1340 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76383608,-122.4721357
4007,Magnolia grandiflora :: Southern Magnolia,316 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76384303,-122.4353919
10058,Ligustrum lucidum :: Glossy Privet,451 Guerrero St,Sidewalk: Curb side : Cutout,18,3x5,37.7638532,-122.4239027
91893,Pittosporum undulatum :: Victorian Box,1300 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.763855,-122.4717053
99679,Eriobotrya japonica :: Edible Loquat,165 Grattan St,Sidewalk: Curb side : Cutout,10,3x3,37.76386736,-122.4505205
15413,Pittosporum undulatum :: Victorian Box,2071 Mission St,Sidewalk: Curb side : Cutout,12,4X4,37.76387687,-122.4194503
91936,Pittosporum undulatum :: Victorian Box,1015 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7638804,-122.4686232
91937,Pittosporum undulatum :: Victorian Box,1005 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76388491,-122.4685205
91939,Prunus serrulata :: Ornamental Cherry,947 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7638901,-122.4678594
18345,Magnolia grandiflora :: Southern Magnolia,444 Potrero Ave,Sidewalk: Curb side : Cutout,5,3X3,37.76389532,-122.4074541
91940,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,939 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76391653,-122.4678007
91941,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,925 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76392283,-122.4676573
91942,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,917 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76392643,-122.4675753
91943,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,907 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76393093,-122.4674729
91892,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1140 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76393127,-122.4699697
91891,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1134 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76393398,-122.469908
91890,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1120 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76394031,-122.4697638
91889,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1112 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76394393,-122.4696815
91888,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1104 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76394755,-122.4695992
14363,Platanus x hispanica :: Sycamore: London Plane,2304 Market St,Sidewalk: Curb side : Cutout,12,4x4,37.76394893,-122.4336493
86150,Arbutus 'Marina' :: Hybrid Strawberry Tree,1266 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76394993,-122.4824452
86511,Tristaniopsis laurina :: Swamp Myrtle,1260 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76395149,-122.4856647
91887,Pittosporum undulatum :: Victorian Box,1098 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76395218,-122.4694937
86035,Arbutus 'Marina' :: Hybrid Strawberry Tree,1256 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76395926,-122.4867439
91944,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,845 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76396084,-122.4667917
91945,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,843 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76396175,-122.4667711
91946,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,839 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76396355,-122.4667299
197,Tristaniopsis laurina :: Swamp Myrtle,300 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76396444,-122.4354157
91947,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,827 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76396897,-122.4666065
91948,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,823 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76397078,-122.4665653
91949,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,821 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76397168,-122.4665447
91950,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,801X Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76398072,-122.466339
3999,Tristaniopsis laurina :: Swamp Myrtle,301 Castro St,Sidewalk: Curb side : Cutout,12,3X3,37.76398923,-122.4352015
91883,Pittosporum undulatum :: Victorian Box,1000 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7639964,-122.4684871
91951,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,751 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76400508,-122.4657842
91952,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,717 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76402034,-122.4654366
91953,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,701 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76402752,-122.465273
98033,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,647 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76403117,-122.4646728
91882,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,910 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76403881,-122.4675215
86161,Arbutus 'Marina' :: Hybrid Strawberry Tree,1263 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76404189,-122.4826067
91881,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,902 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76404241,-122.4674396
91954,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,637 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76405834,-122.4645709
14364,Platanus x hispanica :: Sycamore: London Plane,2303X Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76406372,-122.4330861
91955,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,621 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76406557,-122.4644062
91956,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,617 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76406737,-122.464365
91880,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,840 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76407234,-122.4667582
91957,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,605 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76407279,-122.4642416
86512,Tristaniopsis laurina :: Swamp Myrtle,1250 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76407948,-122.4856743
91879,Prunus serrulata :: Ornamental Cherry,822 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76408047,-122.466573
86151,Arbutus 'Marina' :: Hybrid Strawberry Tree,1258 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76408846,-122.4824648
14368,Platanus x hispanica :: Sycamore: London Plane,2312 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76409149,-122.4335043
103737,Ulmus parvifolia 'Drake' :: Drake's Chinese Elm,2075 Folsom St,Sidewalk: Curb side : Cutout,9,3x3,37.76409801,-122.4150119
18341,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,425 Potrero Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7641133,-122.4072374
91878,Prunus serrulata :: Ornamental Cherry,750 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76411477,-122.4657918
91877,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,744 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76411746,-122.4657305
10055,Ligustrum lucidum :: Glossy Privet,432 Guerrero St,Sidewalk: Curb side : Cutout,90,3X2,37.76412618,-122.4241521
121490,Pinus radiata :: Monterey Pine,400x Vermont St,Front Yard : Yard,24,,37.76412691,-122.4045681
91874,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,700 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7641372,-122.4652807
91958,Pittosporum undulatum :: Victorian Box,445 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76414873,-122.4625111
91678,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,565 South Van Ness Ave,Sidewalk: Curb side : Cutout,8,3x3,37.76414965,-122.4173183
86513,Tristaniopsis laurina :: Swamp Myrtle,1244 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76415076,-122.4856803
22967,Lophostemon confertus :: Brisbane Box,545 Valencia St,Sidewalk: Curb side : Cutout,13,3x3,37.76415168,-122.4217085
91978,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1294 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76416907,-122.4662506
91959,Pittosporum undulatum :: Victorian Box,203 IRVING ST,Sidewalk: Curb side : Cutout,3,3x3,37.76416956,-122.4601554
85959,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1298X 26TH AVE,Sidewalk: Curb side : Cutout,3,3x3,37.76417371,-122.484694
91871,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,602 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76418338,-122.4642286
14367,Platanus x hispanica :: Sycamore: London Plane,2304 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76419037,-122.4332902
91867,Pittosporum undulatum :: Victorian Box,560 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76420422,-122.4637537
91865,Pittosporum undulatum :: Victorian Box,534 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76421594,-122.4634869
10054,Geijera parviflora :: Australian Willow,426 Guerrero St,Sidewalk: Curb side : Cutout,80,3X2,37.76424523,-122.4241597
91862,Pittosporum undulatum :: Victorian Box,450 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76425571,-122.4625804
18342,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',440 Potrero Ave,Sidewalk: Curb side : Cutout,24,3x3,37.76425993,-122.4075453
229286,Magnolia grandiflora :: Southern Magnolia,301 Dolores St,Sidewalk: Curb side : Cutout,1,Width 4ft,37.76426083,-122.4261947
86514,Tristaniopsis laurina :: Swamp Myrtle,1240 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76426744,-122.4856875
91873,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,642 IRVING ST,Sidewalk: Curb side : Cutout,3,3x3,37.76427724,-122.4649724
86036,Arbutus 'Marina' :: Hybrid Strawberry Tree,1238 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7642795,-122.4867813
91961,Pittosporum undulatum :: Victorian Box,145 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76428975,-122.4592961
86152,Arbutus 'Marina' :: Hybrid Strawberry Tree,1246 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76429862,-122.4824784
5383,Magnolia grandiflora :: Southern Magnolia,325X Dolores St,Sidewalk: Curb side : Cutout,3,4X4,37.76431374,-122.426177
86602,Acer rubrum 'Red Sunset' :: Red Swamp Maple,1798 Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.76431881,-122.4104107
91859,Pittosporum undulatum :: Victorian Box,250 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76434975,-122.4604367
91858,Pittosporum undulatum :: Victorian Box,200 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76437225,-122.4599235
86368,Prunus serrulata :: Ornamental Cherry,1235 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76437234,-122.484786
86160,Arbutus 'Marina' :: Hybrid Strawberry Tree,1243 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76438033,-122.4826237
86153,Arbutus 'Marina' :: Hybrid Strawberry Tree,1242 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76438278,-122.482478
193,Tristaniopsis laurina :: Swamp Myrtle,423X Guerrero St,Sidewalk: Curb side : Cutout,3,3X3,37.76438292,-122.4239536
15403,Pittosporum undulatum :: Victorian Box,2038 Mission St,Sidewalk: Curb side : Cutout,6,4X4,37.76439825,-122.4197068
91857,Pittosporum undulatum :: Victorian Box,146 Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.76439853,-122.4593243
24990,Brahea edulis :: Guadalupe Palm,300 Dolores St,Median : Cutout,90,20,37.76443798,-122.4263679
230412,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,310 Dolores St,Sidewalk: Curb side : Cutout,1,Width 6ft,37.76444354,-122.4265169
14362,Platanus x hispanica :: Sycamore: London Plane,2290X Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76445486,-122.4330248
14352,Platanus x hispanica :: Sycamore: London Plane,2295 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76445843,-122.4325593
186841,Cupressus macrocarpa :: Monterey Cypress,1200x Sunset Blvd,Median : Cutout,32,Width 0ft,37.7644606,-122.495985
86159,Arbutus 'Marina' :: Hybrid Strawberry Tree,1235 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7644623,-122.4826285
85960,Prunus serrulata :: Ornamental Cherry,1230 26th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76447907,-122.4846325
3992,Magnolia grandiflora :: Southern Magnolia,276 Castro St,Sidewalk: Curb side : Cutout,18,3X3,37.76449538,-122.4354492
110618,Acacia stenophylla :: Shoestring Acacia,400X GUERRERO ST,Median : Cutout,3,3x3,37.76449805,-122.4243841
221468,Acacia stenophylla :: Shoestring Acacia,400x Guerrero St,Median : Cutout,2,Width 3ft,37.76453509,-122.4240845
15395,Washingtonia robusta :: Mexican Fan Palm,2023 Mission St,Sidewalk: Curb side : Cutout,18,4X4,37.76453806,-122.4195225
766,Acacia spp :: Acacia Spp,1200X 37th Ave,Sidewalk: Curb side : Cutout,12,3,37.7645738,-122.496632
725,Acacia spp :: Acacia Spp,1201X 36th Ave,Sidewalk: Curb side : Cutout,12,3,37.76459676,-122.495559
86154,Arbutus 'Marina' :: Hybrid Strawberry Tree,1230 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76461421,-122.4825035
14344,Platanus x hispanica :: Sycamore: London Plane,2281 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76462101,-122.4323798
86288,Melaleuca quinquenervia :: Cajeput,1227 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76463143,-122.4837177
86037,Arbutus 'Marina' :: Hybrid Strawberry Tree,1215 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7646411,-122.4869542
5381,Magnolia grandiflora :: Southern Magnolia,300 Dolores St,Sidewalk: Curb side : Cutout,3,4x4,37.76465009,-122.4264722
14342,Platanus x hispanica :: Sycamore: London Plane,2275 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.76469436,-122.4322708
112144,Pittosporum undulatum :: Victorian Box,401X ROOSEVELT WAY,Median : Yard,12,,37.76470383,-122.4429846
86155,Arbutus 'Marina' :: Hybrid Strawberry Tree,1222 24th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76471478,-122.4825028
86515,Aesculus x carnea :: Red Horse Chestnut,1217 27th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76471979,-122.4858759
190814,Juniperus chinensis :: Juniper,390x Hampshire St,Median : Cutout,16,Width 5ft,37.76472123,-122.4084657
236243,Platanus racemosa :: California Sycamore,504 Valencia St,Sidewalk: Curb side : Cutout,3,Width 3ft,37.76473014,-122.421971
91979,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1262 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.76474847,-122.466291
